user_id,profile
7052,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
4553,"Movie Boom Kaizad Gustad Amitabh Bachchan, Gulshan Grover, Jackie Shroff, Javed Jaffrey, Katrina Kaif, Madhu Sapre, Padma Lakshmi, Seema Biswas, Zeenat Aman, Boman Irani India March 1, 2018 2003 TV-MA 79 min Action & Adventure, Dramas, International Movies Following a fashion show mishap, three supermodels find themselves on the run from dangerous gangsters trying to recover a fortune in stolen diamonds."
9401,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
1980,"Movie Bad Boys Michael Bay Will Smith, Martin Lawrence, TÃ©a Leoni, TchÃ©ky Karyo, Theresa Randle, Joe Pantoliano, Emmanuel Xuereb, Michael Imperioli, Nestor Serrano, Julio Oscar Mechoso United States October 1, 2019 1995 R 119 min Action & Adventure, Comedies In this fast-paced actioner, two Miami narcotics cops are hot on the trail of a master crook who has snatched $100 million worth of heroin."
1517,"Movie Boom Kaizad Gustad Amitabh Bachchan, Gulshan Grover, Jackie Shroff, Javed Jaffrey, Katrina Kaif, Madhu Sapre, Padma Lakshmi, Seema Biswas, Zeenat Aman, Boman Irani India March 1, 2018 2003 TV-MA 79 min Action & Adventure, Dramas, International Movies Following a fashion show mishap, three supermodels find themselves on the run from dangerous gangsters trying to recover a fortune in stolen diamonds."
7045,"Movie Always a Bridesmaid Trey Haley Javicia Leslie, Jordan Calloway, Richard Lawson, Yvette Nicole Brown, Michelle Mitchenor, Amber Chardae Robinson, Jasmin Brown United States March 3, 2020 2019 TV-14 98 min Comedies, Romantic Movies Never married but always at weddings, a copy editor finally dives into the dating pool but wonders if her love story involves staying single forever."
4687,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
8577,"Movie Benji: Off the Leash Joe Camp Nick Whitaker, Chris Kendrick, Randall Newsome, Duane Stephens, Lincoln Hoppe, Christy Summerhays, Scott Wilkinson United States March 6, 2018 2004 PG 100 min Children & Family Movies, Dramas Benji is back in this charming story that's told from the pooch's point of view, tracking his early days as a pup to his current life in showbiz."
5220,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
1398,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
8999,"Movie A Walk to Remember Adam Shankman Mandy Moore, Shane West, Peter Coyote, Daryl Hannah, Lauren German, Clayne Crawford, Al Thompson United States July 1, 2020 2002 PG 102 min Dramas, Romantic Movies When bad boy Landon is cast opposite campus bookworm Jamie in a high school play, romance blooms â until tragedy threatens to tear them apart."
7846,"Movie Biggie & Tupac Nick Broomfield Nick Broomfield United Kingdom January 26, 2019 2002 R 108 min Documentaries, Music & Musicals British documentarian Nick Broomfield investigates the murders of rappers Tupac Shakur and Biggie Smalls, digging up some surprises in the process."
3328,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
3510,"Movie King's Ransom Jeffrey W. Byrd Anthony Anderson, Jay Mohr, Kellita Smith, Nicole Ari Parker, Regina Hall, Loretta Devine, Donald Faison, Leila Arcieri, Charlie Murphy, Brooke D'Orsay United States, Canada November 1, 2019 2005 PG-13 98 min Action & Adventure, Comedies A wealthy, despicable businessman comes to the realization that he may lose half his fortune to the obnoxious wife he's trying to divorce. So, he decides to arrange his own kidnapping in order to wipe himself out and claim poverty."
224,"Movie About a Boy Chris Weitz, Paul Weitz Nicholas Hoult, Toni Collette, Victoria Smurfit, Sharon Small, Natalia Tena, Isabel Brook, Hugh Grant, Rachel Weisz, Nicholas Hutchison United Kingdom, United States, France, Germany February 1, 2019 2002 PG-13 101 min Comedies, Dramas, International Movies Hip, irresponsible Londoner Will invents an imaginary son and starts attending single-parent meetings to find available women."
5337,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
9987,"Movie A Cinderella Story Mark Rosman Hilary Duff, Chad Michael Murray, Jennifer Coolidge, Dan Byrd, Regina King, Julie Gonzalo, Lin Shaye, Madeline Zima, Andrea Avery, Mary Pat Gleason, Paul Rodriguez, Whip Hubley, Kevin Kilner, Erica Hubbard, Simon Helberg United States, Canada September 1, 2021 2004 PG 95 min Children & Family Movies, Comedies Teen Sam meets the boy of her dreams at a dance before returning to toil in her stepmother's diner. Can her lost cell phone bring them together?"
6888,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
4635,"Movie Awara Paagal Deewana Vikram Bhatt Akshay Kumar, Sunil Shetty, Aftab Shivdasani, Preeti Jhangiani, Amrita Arora, Aarti Chhabria, Paresh Rawal, Johny Lever, Rahul Dev, Supriya Pilgaonkar India February 16, 2021 2002 TV-14 162 min Action & Adventure, Comedies, Dramas A dentist unwittingly becomes caught in the madcap fight between two criminal brothers-in-law trying to kill one another off to claim their inheritance."
6244,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
1783,"Movie BASEketball David Zucker Trey Parker, Matt Stone, Dian Bachar, Yasmine Bleeth, Jenny McCarthy, Ernest Borgnine, Robert Vaughn, Trevor Einhorn United States November 1, 2018 1998 R 103 min Comedies, Sports Movies When two slackers' made-up sport, BASEketball, becomes a national craze, they hope to cash in on the basketball/baseball hybrid's popularity."
3969,"Movie Awara Paagal Deewana Vikram Bhatt Akshay Kumar, Sunil Shetty, Aftab Shivdasani, Preeti Jhangiani, Amrita Arora, Aarti Chhabria, Paresh Rawal, Johny Lever, Rahul Dev, Supriya Pilgaonkar India February 16, 2021 2002 TV-14 162 min Action & Adventure, Comedies, Dramas A dentist unwittingly becomes caught in the madcap fight between two criminal brothers-in-law trying to kill one another off to claim their inheritance."
9520,"Movie Boom Kaizad Gustad Amitabh Bachchan, Gulshan Grover, Jackie Shroff, Javed Jaffrey, Katrina Kaif, Madhu Sapre, Padma Lakshmi, Seema Biswas, Zeenat Aman, Boman Irani India March 1, 2018 2003 TV-MA 79 min Action & Adventure, Dramas, International Movies Following a fashion show mishap, three supermodels find themselves on the run from dangerous gangsters trying to recover a fortune in stolen diamonds."
5370,"Movie Boom Kaizad Gustad Amitabh Bachchan, Gulshan Grover, Jackie Shroff, Javed Jaffrey, Katrina Kaif, Madhu Sapre, Padma Lakshmi, Seema Biswas, Zeenat Aman, Boman Irani India March 1, 2018 2003 TV-MA 79 min Action & Adventure, Dramas, International Movies Following a fashion show mishap, three supermodels find themselves on the run from dangerous gangsters trying to recover a fortune in stolen diamonds."
2651,"Movie Kill Bill: Vol. 2 Quentin Tarantino Uma Thurman, David Carradine, Michael Madsen, Daryl Hannah, Gordon Liu, Michael Parks, Perla Haney-Jardine, Helen Kim, Claire Smithies, Clark Middleton United States January 1, 2020 2004 R 137 min Action & Adventure The Bride has three left on her rampage list: Budd, Elle Driver and Bill himself. But when she arrives at Bill's house, she's in for a surprise."
6494,"Movie BASEketball David Zucker Trey Parker, Matt Stone, Dian Bachar, Yasmine Bleeth, Jenny McCarthy, Ernest Borgnine, Robert Vaughn, Trevor Einhorn United States November 1, 2018 1998 R 103 min Comedies, Sports Movies When two slackers' made-up sport, BASEketball, becomes a national craze, they hope to cash in on the basketball/baseball hybrid's popularity."
2225,"Movie The Amityville Horror Andrew Douglas Ryan Reynolds, Melissa George, ChloÃ« Grace Moretz, Jesse James, Jimmy Bennett, Rachel Nichols, Philip Baker Hall, Isabel Conner, Brendan Donaldson, Annabel Armour United States January 1, 2020 2005 R 89 min Horror Movies This hair-raising remake of the 1979 horror hit depicts the ordeal of the Lutz family, whose new home has a gory past and a legacy of demons."
6875,"Movie Catch Me If You Can Steven Spielberg Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen, Nathalie Baye, Amy Adams, James Brolin, Brian Howe, Frank John Hughes, Steve Eastin United States, Canada August 1, 2021 2002 PG-13 142 min Dramas An FBI agent makes it his mission to put cunning con man Frank Abagnale Jr. behind bars. But Frank not only eludes capture, he revels in the pursuit."
5235,"Movie Catch Me If You Can Steven Spielberg Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen, Nathalie Baye, Amy Adams, James Brolin, Brian Howe, Frank John Hughes, Steve Eastin United States, Canada August 1, 2021 2002 PG-13 142 min Dramas An FBI agent makes it his mission to put cunning con man Frank Abagnale Jr. behind bars. But Frank not only eludes capture, he revels in the pursuit."
4214,"Movie Bad Boys II Michael Bay Will Smith, Martin Lawrence, Jordi MollÃ , Gabrielle Union, Peter Stormare, Theresa Randle, Joe Pantoliano, Michael Shannon, Jon Seda, Yul Vazquez United States October 1, 2019 2003 R 147 min Action & Adventure, Comedies In this hyperkinetic sequel, a pair of Miami narcotics cops investigate a Cuban drug kingpin's connection to Florida's influx of Ecstasy."
4856,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
7382,"Movie Boom Kaizad Gustad Amitabh Bachchan, Gulshan Grover, Jackie Shroff, Javed Jaffrey, Katrina Kaif, Madhu Sapre, Padma Lakshmi, Seema Biswas, Zeenat Aman, Boman Irani India March 1, 2018 2003 TV-MA 79 min Action & Adventure, Dramas, International Movies Following a fashion show mishap, three supermodels find themselves on the run from dangerous gangsters trying to recover a fortune in stolen diamonds."
6098,"Movie Biggie & Tupac Nick Broomfield Nick Broomfield United Kingdom January 26, 2019 2002 R 108 min Documentaries, Music & Musicals British documentarian Nick Broomfield investigates the murders of rappers Tupac Shakur and Biggie Smalls, digging up some surprises in the process."
7678,"Movie 187 Kevin Reynolds Samuel L. Jackson, John Heard, Kelly Rowan, Clifton Collins Jr., Tony Plana United States November 1, 2019 1997 R 119 min Dramas After one of his high school students attacks him, dedicated teacher Trevor Garfield grows weary of the gang warfare in the New York City school system and moves to California to teach there, thinking it must be a less hostile environment."
9240,"Movie Diary of a Chambermaid BenoÃ®t Jacquot LÃ©a Seydoux, Vincent Lindon, Clotilde Mollet, HervÃ© Pierre, MÃ©lodie Valemberg, Patrick d'AssumÃ§ao, Vincent Lacoste, JosÃ©phine Derenne, Dominique Reymond France, Belgium December 3, 2016 2015 NR 96 min Dramas, International Movies An attractive young woman goes to work as a chambermaid for a troublesome couple. The wife is unreasonable, and the husband won't stop hitting on her."
9478,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
5037,"Movie Boom Kaizad Gustad Amitabh Bachchan, Gulshan Grover, Jackie Shroff, Javed Jaffrey, Katrina Kaif, Madhu Sapre, Padma Lakshmi, Seema Biswas, Zeenat Aman, Boman Irani India March 1, 2018 2003 TV-MA 79 min Action & Adventure, Dramas, International Movies Following a fashion show mishap, three supermodels find themselves on the run from dangerous gangsters trying to recover a fortune in stolen diamonds."
392,"Movie Bliss Lance Young Craig Sheffer, Sheryl Lee, Terence Stamp, Casey Siemaszko, Spalding Gray, Lois Chiles, Blu Mankuma, Ken Camroux-Taylor, Eli Gabay, Molly Parker Canada, United States June 2, 2021 1997 R 103 min Dramas, Romantic Movies Two young newlyweds seek out the help of unlicensed sex therapist Baltazar, who initiates the couple into the mysteries of tantric sex."
3003,"Movie Bliss Lance Young Craig Sheffer, Sheryl Lee, Terence Stamp, Casey Siemaszko, Spalding Gray, Lois Chiles, Blu Mankuma, Ken Camroux-Taylor, Eli Gabay, Molly Parker Canada, United States June 2, 2021 1997 R 103 min Dramas, Romantic Movies Two young newlyweds seek out the help of unlicensed sex therapist Baltazar, who initiates the couple into the mysteries of tantric sex."
123,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
4182,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
9288,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
3744,"Movie Bad Boys II Michael Bay Will Smith, Martin Lawrence, Jordi MollÃ , Gabrielle Union, Peter Stormare, Theresa Randle, Joe Pantoliano, Michael Shannon, Jon Seda, Yul Vazquez United States October 1, 2019 2003 R 147 min Action & Adventure, Comedies In this hyperkinetic sequel, a pair of Miami narcotics cops investigate a Cuban drug kingpin's connection to Florida's influx of Ecstasy."
8983,"Movie Bliss Lance Young Craig Sheffer, Sheryl Lee, Terence Stamp, Casey Siemaszko, Spalding Gray, Lois Chiles, Blu Mankuma, Ken Camroux-Taylor, Eli Gabay, Molly Parker Canada, United States June 2, 2021 1997 R 103 min Dramas, Romantic Movies Two young newlyweds seek out the help of unlicensed sex therapist Baltazar, who initiates the couple into the mysteries of tantric sex."
8579,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
6796,"Movie Diary of a Chambermaid BenoÃ®t Jacquot LÃ©a Seydoux, Vincent Lindon, Clotilde Mollet, HervÃ© Pierre, MÃ©lodie Valemberg, Patrick d'AssumÃ§ao, Vincent Lacoste, JosÃ©phine Derenne, Dominique Reymond France, Belgium December 3, 2016 2015 NR 96 min Dramas, International Movies An attractive young woman goes to work as a chambermaid for a troublesome couple. The wife is unreasonable, and the husband won't stop hitting on her."
3160,"Movie Bad Boys II Michael Bay Will Smith, Martin Lawrence, Jordi MollÃ , Gabrielle Union, Peter Stormare, Theresa Randle, Joe Pantoliano, Michael Shannon, Jon Seda, Yul Vazquez United States October 1, 2019 2003 R 147 min Action & Adventure, Comedies In this hyperkinetic sequel, a pair of Miami narcotics cops investigate a Cuban drug kingpin's connection to Florida's influx of Ecstasy."
9941,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
7440,"Movie Catch Me If You Can Steven Spielberg Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen, Nathalie Baye, Amy Adams, James Brolin, Brian Howe, Frank John Hughes, Steve Eastin United States, Canada August 1, 2021 2002 PG-13 142 min Dramas An FBI agent makes it his mission to put cunning con man Frank Abagnale Jr. behind bars. But Frank not only eludes capture, he revels in the pursuit."
5361,"Movie Boom Kaizad Gustad Amitabh Bachchan, Gulshan Grover, Jackie Shroff, Javed Jaffrey, Katrina Kaif, Madhu Sapre, Padma Lakshmi, Seema Biswas, Zeenat Aman, Boman Irani India March 1, 2018 2003 TV-MA 79 min Action & Adventure, Dramas, International Movies Following a fashion show mishap, three supermodels find themselves on the run from dangerous gangsters trying to recover a fortune in stolen diamonds."
8105,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
916,"Movie Bliss Lance Young Craig Sheffer, Sheryl Lee, Terence Stamp, Casey Siemaszko, Spalding Gray, Lois Chiles, Blu Mankuma, Ken Camroux-Taylor, Eli Gabay, Molly Parker Canada, United States June 2, 2021 1997 R 103 min Dramas, Romantic Movies Two young newlyweds seek out the help of unlicensed sex therapist Baltazar, who initiates the couple into the mysteries of tantric sex."
4127,"Movie Bad Boys II Michael Bay Will Smith, Martin Lawrence, Jordi MollÃ , Gabrielle Union, Peter Stormare, Theresa Randle, Joe Pantoliano, Michael Shannon, Jon Seda, Yul Vazquez United States October 1, 2019 2003 R 147 min Action & Adventure, Comedies In this hyperkinetic sequel, a pair of Miami narcotics cops investigate a Cuban drug kingpin's connection to Florida's influx of Ecstasy."
2688,"Movie Coach Carter Thomas Carter Samuel L. Jackson, Rob Brown, Robert Ri'chard, Rick Gonzalez, Nana Gbewonyo, Antwon Tanner, Channing Tatum, Ashanti, Texas Battle, Denise Dowse, Debbi Morgan United States, Germany January 1, 2020 2005 PG-13 137 min Dramas, Sports Movies Controversial basketball coach Ken Carter puts school before sports and benches his undefeated high school team for poor academic performance."
2091,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
7683,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
3492,"Movie Bad Boys II Michael Bay Will Smith, Martin Lawrence, Jordi MollÃ , Gabrielle Union, Peter Stormare, Theresa Randle, Joe Pantoliano, Michael Shannon, Jon Seda, Yul Vazquez United States October 1, 2019 2003 R 147 min Action & Adventure, Comedies In this hyperkinetic sequel, a pair of Miami narcotics cops investigate a Cuban drug kingpin's connection to Florida's influx of Ecstasy."
7053,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
6755,"Movie Dr. Seuss' The Cat in the Hat Bo Welch Mike Myers, Alec Baldwin, Kelly Preston, Dakota Fanning, Spencer Breslin, Amy Hill, Sean Hayes, Dan Castellaneta United States May 1, 2019 2003 PG 82 min Children & Family Movies, Comedies While Mom is away, a bored little boy and girl are visited by the Cat in the Hat, who proceeds to turn the house into the ""mother of all messes."""
9861,"Movie Bad Boys II Michael Bay Will Smith, Martin Lawrence, Jordi MollÃ , Gabrielle Union, Peter Stormare, Theresa Randle, Joe Pantoliano, Michael Shannon, Jon Seda, Yul Vazquez United States October 1, 2019 2003 R 147 min Action & Adventure, Comedies In this hyperkinetic sequel, a pair of Miami narcotics cops investigate a Cuban drug kingpin's connection to Florida's influx of Ecstasy."
8978,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
1429,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
1838,"Movie House Party 3 Eric Meza Christopher Reid, Christopher Martin, Tisha Campbell, David Edwards, Angela Means, Ketty Lester, Bernie Mac, Michael Colyar, Chris Tucker, Khandi Alexander United States September 1, 2021 1994 R 94 min Comedies, Music & Musicals After Kid gets engaged, Play plans to throw the biggest bachelor party ever. But every celebration for these two always comes with complications."
4501,"Movie A Cinderella Story Mark Rosman Hilary Duff, Chad Michael Murray, Jennifer Coolidge, Dan Byrd, Regina King, Julie Gonzalo, Lin Shaye, Madeline Zima, Andrea Avery, Mary Pat Gleason, Paul Rodriguez, Whip Hubley, Kevin Kilner, Erica Hubbard, Simon Helberg United States, Canada September 1, 2021 2004 PG 95 min Children & Family Movies, Comedies Teen Sam meets the boy of her dreams at a dance before returning to toil in her stepmother's diner. Can her lost cell phone bring them together?"
3349,"Movie Boom Kaizad Gustad Amitabh Bachchan, Gulshan Grover, Jackie Shroff, Javed Jaffrey, Katrina Kaif, Madhu Sapre, Padma Lakshmi, Seema Biswas, Zeenat Aman, Boman Irani India March 1, 2018 2003 TV-MA 79 min Action & Adventure, Dramas, International Movies Following a fashion show mishap, three supermodels find themselves on the run from dangerous gangsters trying to recover a fortune in stolen diamonds."
927,"Movie Dr. Seuss' The Cat in the Hat Bo Welch Mike Myers, Alec Baldwin, Kelly Preston, Dakota Fanning, Spencer Breslin, Amy Hill, Sean Hayes, Dan Castellaneta United States May 1, 2019 2003 PG 82 min Children & Family Movies, Comedies While Mom is away, a bored little boy and girl are visited by the Cat in the Hat, who proceeds to turn the house into the ""mother of all messes."""
4965,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
3232,"Movie Catch Me If You Can Steven Spielberg Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen, Nathalie Baye, Amy Adams, James Brolin, Brian Howe, Frank John Hughes, Steve Eastin United States, Canada August 1, 2021 2002 PG-13 142 min Dramas An FBI agent makes it his mission to put cunning con man Frank Abagnale Jr. behind bars. But Frank not only eludes capture, he revels in the pursuit."
2309,"Movie Biggie & Tupac Nick Broomfield Nick Broomfield United Kingdom January 26, 2019 2002 R 108 min Documentaries, Music & Musicals British documentarian Nick Broomfield investigates the murders of rappers Tupac Shakur and Biggie Smalls, digging up some surprises in the process."
4430,"Movie Catch Me If You Can Steven Spielberg Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen, Nathalie Baye, Amy Adams, James Brolin, Brian Howe, Frank John Hughes, Steve Eastin United States, Canada August 1, 2021 2002 PG-13 142 min Dramas An FBI agent makes it his mission to put cunning con man Frank Abagnale Jr. behind bars. But Frank not only eludes capture, he revels in the pursuit."
2402,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
6842,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
1681,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
1088,"Movie Awara Paagal Deewana Vikram Bhatt Akshay Kumar, Sunil Shetty, Aftab Shivdasani, Preeti Jhangiani, Amrita Arora, Aarti Chhabria, Paresh Rawal, Johny Lever, Rahul Dev, Supriya Pilgaonkar India February 16, 2021 2002 TV-14 162 min Action & Adventure, Comedies, Dramas A dentist unwittingly becomes caught in the madcap fight between two criminal brothers-in-law trying to kill one another off to claim their inheritance."
2466,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
5330,"Movie A Walk to Remember Adam Shankman Mandy Moore, Shane West, Peter Coyote, Daryl Hannah, Lauren German, Clayne Crawford, Al Thompson United States July 1, 2020 2002 PG 102 min Dramas, Romantic Movies When bad boy Landon is cast opposite campus bookworm Jamie in a high school play, romance blooms â until tragedy threatens to tear them apart."
